Unnamed: 0,posted_date,model_name,prices,depreation,reg_date,eng_cap,mileage,vehicle_type,status
982,2023-03-06,BMW 4 Series 428i Convertible Sport,,,2014-07-14,1997.0,,Sports,SOLD
983,2023-03-06,Volkswagen Passat GT 2.0A TSI Sunroof,,,2021-05-25,1984.0,,Luxury,SOLD
984,2023-03-06,Toyota RegiusAce 3.0A DX,,,2016-10-21,2982.0,,Bus,SOLD
985,2023-03-06,Mazda MX-5 RF 2.0M,139888.0,24650.0,2018-02-07,1998.0,51028.0,Sports,Available
986,2023-03-06,Mercedes-Benz A-Class A180 SE,122800.0,17330.0,2019-07-09,1332.0,,Hatchback,Available
987,2023-03-06,Subaru Forester e-Boxer Mild Hybrid,136000.0,17870.0,2020-02-20,1995.0,16300.0,SUV,Available
988,2023-03-06,Audi A3 Sportback 1.4A TFSI S-tronic Ambiente,,,2014-08-27,1395.0,,Hatchback,SOLD
989,2023-03-06,Audi A5 Sportback Mild Hybrid 2.0A TFSI S-tronic,208800.0,20960.0,2022-02-28,1984.0,7300.0,Luxury,Available
990,2023-03-06,Audi A4 2.0A TFSI Quattro S-tronic (COE till 12/2028),76888.0,13330.0,2009-09-25,1984.0,,Luxury,Available
991,2023-03-06,Mercedes-Benz SL-Class SL350 (COE till 01/2029),,,2009-02-03,3498.0,,Sports,SOLD
992,2023-03-06,Mercedes-Benz S-Class S320L,,,2017-07-11,2996.0,,Luxury,SOLD
993,2023-03-06,Toyota Alphard 2.5A S C-Package,,,2016-01-07,2493.0,,MPV,SOLD
994,2023-03-06,Volkswagen Scirocco 1.4A TSI Sunroof (COE till 06/2032),99800.0,10810.0,2012-06-20,1390.0,158000.0,Sports,Available
995,2023-03-06,Isuzu FRR90,128500.0,17460.0,2020-08-05,5193.0,63073.0,Truck,Available
996,2023-03-06,Honda HR-V 1.5A DX,,,2020-02-18,1496.0,,SUV,SOLD
997,2023-03-06,BMW M850i Coupe xDrive,450000.0,56420.0,2019-09-02,4395.0,1000.0,Sports,Available
998,2023-03-06,Toyota Camry 2.5A,80000.0,17280.0,2016-11-29,2494.0,116000.0,Luxury,Available
999,2023-03-06,Mercedes-Benz E-Class E250 AMG Line,160000.0,28430.0,2017-06-06,1991.0,32000.0,Luxury,Available
1000,2023-03-05,Toyota Sienta 1.5A X Limited (COE till 12/2028),,,2008-12-31,1496.0,,MPV,SOLD
1001,2023-03-05,Mercedes-Benz E-Class E200K (COE till 08/2028),,,2008-09-09,1796.0,,Luxury,SOLD
1002,2023-03-05,Mazda 3 1.5A Sunroof,,,2016-11-29,1496.0,,Sedan,SOLD
1003,2023-03-05,Suzuki Every (COE till 01/2024),,,2009-01-08,658.0,,Van,SOLD
1004,2023-03-05,Land Rover Range Rover Vogue 3.0A Supercharged Sunroof,,,2014-09-30,2995.0,,SUV,SOLD
1005,2023-03-05,Mercedes-Benz GLC-Class GLC250 4MATIC Sunroof,,,2017-08-18,1991.0,,SUV,SOLD
1006,2023-03-05,Mercedes-Benz E-Class E200 CGI (COE till 10/2029),,,2009-11-05,1796.0,,Luxury,SOLD
1007,2023-03-05,Audi R8 5.2A FSI Quattro S-tronic V10 Plus (New 10-yr COE),,,2013-05-31,5204.0,,Sports,SOLD
1008,2023-03-05,Toyota Harrier 2.0A Premium Panoramic Roof,,,2016-05-04,1986.0,,SUV,SOLD
1009,2023-03-05,McLaren 720S Spider,,,2019-08-22,3994.0,,Sports,SOLD
1010,2023-03-05,Mercedes-Benz CLA-Class CLA180 AMG Line Premium Plus Sunroof,,,2019-10-25,1332.0,,Luxury,SOLD
1011,2023-03-05,Nissan NV350 2.5M,18800.0,13070.0,2014-09-04,2488.0,311462.0,Van,Available
1012,2023-03-05,BMW 5 Series 528i Gran Turismo Luxury Sunroof (New 10-yr COE),173000.0,17290.0,2013-08-30,1997.0,140000.0,Luxury,Available
1013,2023-03-05,Jaguar XE 2.0A,111800.0,16600.0,2018-08-28,1998.0,39800.0,Luxury,Available
1014,2023-03-05,Toyota Harrier Hybrid 2.5A Premium,,,2021-03-12,2487.0,,SUV,SOLD
1015,2023-03-05,BMW 5 Series 535i Sunroof (COE till 12/2030),183600.0,23640.0,2011-01-10,2979.0,150000.0,Luxury,Available
1016,2023-03-05,Audi A4 1.8A TFSI MU,32388.0,16090.0,2014-05-29,1798.0,122628.0,Luxury,Available
1017,2023-03-05,Hyundai Avante 1.6A Elite Sunroof,133149.0,14720.0,2022-01-07,1598.0,14127.0,Sedan,Available
1018,2023-03-05,Mercedes-Benz A-Class Saloon A180 Progressive,182888.0,18340.0,2022-03-24,1332.0,11500.0,Luxury,Available
1019,2023-03-05,Bentley Continental GT 4.0A V8 (COE till 02/2033),288000.0,29200.0,2013-02-04,3993.0,93000.0,Sports,Available
1020,2023-03-05,Volkswagen Golf 1.2A TSI,75500.0,15580.0,2017-11-24,1197.0,59000.0,Hatchback,Available
1021,2023-03-05,Suzuki Jimny 1.5A GLX,140000.0,14810.0,2022-02-14,1462.0,13000.0,SUV,Available
1022,2023-03-05,Mercedes-Benz E-Class E250 Cabriolet (COE till 10/2031),,,2012-02-15,1796.0,,Luxury,SOLD
1023,2023-03-05,McLaren 12C (COE till 08/2032),475000.0,50340.0,2012-09-28,3798.0,71000.0,Sports,Available
1024,2023-03-04,Toyota RegiusAce 2.8A Super GL Dark Prime,,,2019-11-29,2754.0,,Van,SOLD
1025,2023-03-04,Audi A5 Sportback 2.0A TFSI Quattro (COE till 08/2030),,,2010-09-17,1984.0,,Luxury,SOLD
1026,2023-03-04,Hyundai Elantra 1.6A GLS,,,2018-10-10,1591.0,,Sedan,SOLD
1027,2023-03-04,Mercedes-Benz C-Class C180 Avantgarde,105500.0,18750.0,2017-09-08,1595.0,134000.0,Luxury,Available
1028,2023-03-04,Toyota Corolla Altis 1.6A (COE till 08/2025),,,2010-09-15,1598.0,,Sedan,SOLD
1029,2023-03-04,Skoda Octavia 2.0A TSI RS,203000.0,20740.0,2022-02-25,1984.0,6600.0,Sedan,Available
1030,2023-03-04,Austin Mini (COE till 06/2031),68000.0,8290.0,2021-06-09,998.0,12500.0,Sedan,Available
1031,2023-03-04,Mercedes-Benz GLC-Class GLC250 4MATIC,,,2019-07-25,1991.0,,SUV,SOLD
1032,2023-03-04,Porsche 911 Carrera S Cabriolet 3.0A PDK,735000.0,70350.0,2021-09-16,2981.0,9500.0,Sports,Available
1033,2023-03-04,BMW iX3 Electric M-Sport Impressive Sunroof,278000.0,26990.0,2022-12-01,,288.0,SUV,Available
1034,2023-03-04,Subaru Forester 2.0A XT Sunroof,,,2017-03-30,1998.0,,SUV,SOLD
1035,2023-03-04,Toyota C-HR Hybrid 1.8A S,,,2018-10-25,1797.0,,SUV,SOLD
1036,2023-03-04,BMW 2 Series 218i Gran Tourer Sport,,,2022-02-28,1499.0,,MPV,SOLD
1037,2023-03-04,Mercedes-Benz E-Class E250 Cabriolet,,,2014-02-06,1991.0,,Luxury,SOLD
1038,2023-03-04,Mercedes-Benz C-Class C200 Coupe AMG Line,149000.0,27560.0,2017-09-04,1991.0,43500.0,Sports,Available
1039,2023-03-04,BMW M3 Sedan Competition Package,,,2016-12-30,2979.0,,Sports,SOLD
1040,2023-03-04,Subaru XV 2.0i-S EyeSight GT Edition Sunroof,109888.0,14640.0,2020-03-27,1995.0,44109.0,SUV,Available
1041,2023-03-04,Toyota Vios 1.5M E (COE till 03/2029),56000.0,9310.0,2009-04-09,1497.0,290000.0,Sedan,Available
1042,2023-03-04,BMW 3 Series 316i Sport,25888.0,,2013-08-15,1598.0,130000.0,Luxury,Available
1043,2023-03-04,Volkswagen Golf Sport 1.4A TSI Sunroof (New 10-yr COE),116800.0,11670.0,2014-03-06,1395.0,100000.0,Hatchback,Available
1044,2023-03-03,Volkswagen Passat 1.8A TSI,,,2014-01-20,1798.0,,Luxury,SOLD
1045,2023-03-03,BMW 5 Series 523i (COE till 08/2030),,,2011-04-29,2497.0,,Luxury,SOLD
1046,2023-03-03,Nissan NV200 1.6A DX,,,2017-09-26,1597.0,,Van,SOLD
1047,2023-03-03,Honda Civic 1.6A VTi,,,2019-05-31,1597.0,,Sedan,SOLD
1048,2023-03-03,Hyundai Santa Fe 2.4A Sunroof (COE till 09/2030),,,2010-10-08,2359.0,,SUV,SOLD
1049,2023-03-03,Mitsuoka Viewt,,,2021-01-02,1198.0,,Hatchback,SOLD
1050,2023-03-03,Mercedes-Benz S-Class S400L,,,2015-09-15,2996.0,,Luxury,SOLD
1051,2023-03-03,BMW M5 Sunroof (COE till 02/2032),,,2012-07-23,4395.0,,Sports,SOLD
1052,2023-03-03,Mercedes-Benz 300SL (COE till 03/2027),,,1988-03-10,2962.0,,Sports,SOLD
1053,2023-03-03,Nissan NV200 1.5M,41800.0,9210.0,2017-10-11,1461.0,180000.0,Van,Available
1054,2023-03-03,Nissan Qashqai 1.2A DIG-T Premium,,,2018-02-28,1197.0,,SUV,SOLD
1055,2023-03-03,Honda Civic Hybrid 1.3A (COE till 12/2024),22288.0,12810.0,2009-12-23,1339.0,190500.0,Sedan,Available
1056,2023-03-03,Honda Odyssey 2.4A EXV-S Sunroof,,,2018-11-26,2356.0,,MPV,SOLD
1057,2023-03-03,Nissan NV200 1.6A,,,2021-04-27,1598.0,,Van,SOLD
1058,2023-03-03,Hyundai Avante 1.6A (COE till 04/2024),,,2009-04-14,1591.0,,Sedan,SOLD
1059,2023-03-03,Toyota Corolla Altis 1.6A (COE till 08/2030),,,2010-09-16,1598.0,,Sedan,SOLD
1060,2023-03-03,Mercedes-Benz M-Class ML400 AMG 4MATIC (New 10-yr COE),258888.0,25870.0,2014-09-16,2996.0,90000.0,SUV,Available
1061,2023-03-03,BMW X3 xDrive30i,200000.0,25350.0,2019-10-29,1998.0,69500.0,SUV,Available
1062,2023-03-03,Honda Prelude 2.2M (COE till 01/2026),98800.0,34980.0,1996-01-23,2157.0,,Sports,Available
1063,2023-03-03,Toyota Land Cruiser Prado 2.8A,,,2016-11-09,2754.0,,SUV,SOLD
1064,2023-03-03,Mercedes-Benz C-Class C300 Coupe AMG Line Sunroof,183888.0,30280.0,2018-01-23,1991.0,51800.0,Sports,Available
1065,2023-03-03,Honda CR-V 2.0A (COE till 10/2028),62000.0,11210.0,2008-10-06,1997.0,195000.0,SUV,Available
1066,2023-03-03,Nissan GTR 3.8A (COE till 06/2028),225800.0,43060.0,2008-06-24,3799.0,124500.0,Sports,Available
1067,2023-03-02,Mazda 8 2.3A Sunroof,,,2013-04-15,2261.0,,MPV,SOLD
1068,2023-03-02,Audi R8 4.2A FSI Quattro R-tronic (COE till 04/2029),,,2009-08-27,4163.0,,Sports,SOLD
1069,2023-03-02,BMW 2 Series 216d Active Tourer,,,2018-06-26,1496.0,,Hatchback,SOLD
1070,2023-03-02,Porsche Panamera 3.0A PDK,,,2017-11-28,2995.0,,Sports,SOLD
1071,2023-03-02,Mercedes-Benz C-Class C180 Coupe (New 5-yr COE),,,2013-09-26,1595.0,,Luxury,SOLD
1072,2023-03-02,Toyota Corolla Altis 1.6A (COE till 11/2023),8200.0,13190.0,2008-11-11,1598.0,166000.0,Sedan,Available
1073,2023-03-02,BMW X5 xDrive35i (COE till 01/2029),,,2009-02-04,2979.0,,SUV,SOLD
1074,2023-03-02,BMW 1 Series 118i 3DR M-Sport,,,2013-06-13,1598.0,,Hatchback,SOLD
1075,2023-03-02,Nissan NV200 1.5M,30888.0,10960.0,2016-01-21,1461.0,77300.0,Van,Available
1076,2023-03-02,Mitsubishi Lancer 1.6A GLX (COE till 12/2028),59800.0,10470.0,2008-12-12,1584.0,,Sedan,Available
1077,2023-03-02,Suzuki Swift Sport 1.6A,,,2013-06-21,1586.0,,Hatchback,SOLD
1078,2023-03-02,Mercedes-Benz E-Class E250 Avantgarde,167888.0,22510.0,2018-12-18,1991.0,51315.0,Luxury,Available
1079,2023-03-02,Mercedes-Benz GLC-Class GLC250 Coupe AMG Line 4MATIC,,,2019-01-16,1991.0,,SUV,SOLD
1080,2023-03-02,Toyota Harrier Hybrid 2.5A Luxury,195000.0,19570.0,2022-03-01,2487.0,,SUV,Available
1081,2023-03-02,Toyota Starlet (COE till 01/2031),59800.0,7630.0,2021-01-26,1290.0,,Hatchback,Available
1082,2023-03-02,Mercedes-Benz E-Class E200 Avantgarde,,,2017-03-29,1991.0,,Luxury,SOLD
1083,2023-03-02,Honda Civic Type R 2.0M (COE till 09/2028),120000.0,21890.0,2008-09-19,1998.0,,Sports,Available
1084,2023-03-02,Skoda Octavia 1.4A TSI Ambition Plus,95800.0,12830.0,2019-11-29,1395.0,33333.0,Sedan,Available
1085,2023-03-02,Audi A5 Sportback Mild Hybrid 2.0A TFSI S-tronic,195000.0,19980.0,2021-11-30,1984.0,10000.0,Luxury,Available
1086,2023-03-02,Audi A7 Sportback 3.0A TFSI Quattro (COE till 10/2031),155000.0,18020.0,2012-05-11,2995.0,49000.0,Luxury,Available
1087,2023-03-02,Toyota Hiace 3.0M,77800.0,10570.0,2020-08-05,2982.0,,Van,Available
1088,2023-03-02,Mercedes-Benz E-Class E200 Mild Hybrid Sport,229888.0,23880.0,2021-08-31,1991.0,15000.0,Luxury,Available
1089,2023-03-02,Toyota Estima 2.4A Aeras Moonroof,,,2013-11-08,2362.0,,MPV,SOLD
1090,2023-03-02,Mercedes-Benz 170v (COE till 04/2030),299999.0,,1955-12-01,1767.0,,Others,Available
1091,2023-03-02,Mercedes-Benz GLC-Class GLC300 Coupe Mild Hybrid AMG Line 4MATIC Premium Plus,,,2021-03-10,1991.0,,SUV,SOLD
1092,2023-03-01,Suzuki Grand Vitara 2.4A (COE till 01/2024),,,2009-01-16,2393.0,,SUV,SOLD
1093,2023-03-01,Volkswagen Touran 1.4A TSI,,,2014-03-07,1390.0,,MPV,SOLD
1094,2023-03-01,Jaguar S-Type 3.0SE (COE till 04/2031),,,2001-04-09,2967.0,,Luxury,SOLD
1095,2023-03-01,Maserati GranTurismo 4.2A (COE till 03/2030),,,2010-03-31,4244.0,,Sports,SOLD
1096,2023-03-01,Honda Vezel 1.5A X,,,2015-10-15,1496.0,,SUV,SOLD
1097,2023-03-01,Mercedes-Benz CLA-Class CLA180,,,2014-04-11,1595.0,,Luxury,SOLD
1098,2023-03-01,Mercedes-Benz S-Class 300SEL (COE till 11/2028),55000.0,9680.0,1989-04-12,2962.0,,Luxury,Available
1099,2023-03-01,BMW Z4 sDrive35i (COE till 04/2029),,,2010-04-15,2979.0,,Sports,SOLD
1100,2023-03-01,Volkswagen Passat Variant 2.0A TFSI (COE till 11/2027),58000.0,12390.0,2007-12-10,1984.0,174611.0,Stationwagon,Available
1101,2023-03-01,Toyota Yaris 1.5A G (COE till 06/2026),,,2006-06-28,1497.0,,Hatchback,SOLD
1102,2023-03-01,Audi A3 Sportback 1.4A TFSI Attraction,60000.0,16280.0,2016-06-08,1395.0,122250.0,Hatchback,Available
1103,2023-03-01,Tesla Model 3 Electric Standard Range Plus RWD,212000.0,21210.0,2022-06-22,,14000.0,Luxury,Available
1104,2023-03-01,Mercedes-Benz E-Class E200ML (COE till 04/2029),,,2001-01-18,1998.0,180000.0,Luxury,Available
1105,2023-03-01,Honda Fit 1.3A Honda Sensing,97500.0,11520.0,2021-06-25,1317.0,13000.0,Hatchback,Available
1106,2023-03-01,Mercedes-Benz GLB-Class GLB200 AMG Line,,,2021-02-22,1332.0,,SUV,SOLD
1107,2023-03-01,BMW 5 Series 523i (COE till 11/2030),110000.0,14330.0,2010-11-29,2497.0,173000.0,Luxury,Available
1108,2023-03-01,Subaru Forester 2.0A XT,51800.0,21390.0,2015-03-30,1998.0,,SUV,Available
1109,2023-03-01,BMW X1 sDrive18i,,,2020-12-18,1499.0,,SUV,SOLD
1110,2023-03-01,Mercedes-Benz C-Class C180 Avantgarde,66000.0,23380.0,2015-05-21,1595.0,103000.0,Luxury,Available
1111,2023-03-01,Mazda 6 2.0A,113800.0,13780.0,2020-10-06,1998.0,34000.0,Luxury,Available
1112,2023-03-01,Mercedes-Benz C-Class C200 Coupe AMG Line Sunroof,135000.0,25600.0,2017-06-29,1991.0,89000.0,Sports,Available
1113,2023-03-01,Bentley Continental GT Convertible 4.0A V8 S,478888.0,83710.0,2016-11-22,3993.0,4000.0,Sports,Available
1114,2023-03-01,Honda N-Van Turbo Style Fun Honda Sensing,82000.0,8750.0,2022-08-10,658.0,4500.0,Van,Available
1115,2023-03-01,Mitsubishi Fuso Super Great FV51S,143800.0,36580.0,2017-03-03,11967.0,,Truck,Available
1116,2023-03-01,Honda Jazz 1.5A RS,39800.0,19050.0,2015-03-09,1498.0,108000.0,Hatchback,Available
1117,2023-03-01,Toyota Harrier Hybrid 2.5A Premium,180500.0,20540.0,2021-03-10,2487.0,8000.0,SUV,Available
1118,2023-03-01,Volkswagen Golf R 5DR Sunroof,128888.0,29260.0,2016-10-25,1984.0,65500.0,Sports,Available
1119,2023-03-01,Maserati Levante 3.0A GranSport,333888.0,41940.0,2019-07-09,2979.0,22000.0,SUV,Available
1120,2023-02-28,Mercedes-Benz C-Class C180 (COE till 03/2028),53000.0,10570.0,1998-04-01,1799.0,,Luxury,Available
1121,2023-02-28,Mitsubishi Outlander 2.0A (OPC),,,2019-07-17,1998.0,,SUV,SOLD
1122,2023-02-28,MG MGB Roadster (COE till 08/2030),,,1973-01-23,1798.0,,Sports,SOLD
1123,2023-02-28,Hyundai Avante 1.6A GLS,,,2020-07-16,1591.0,,Sedan,SOLD
1124,2023-02-28,Citroen Berlingo 1.5A BlueHDi,,,2019-12-27,1499.0,,Van,SOLD
1125,2023-02-28,Mitsubishi Outlander 2.4A Sunroof,,,2016-08-18,2360.0,,SUV,SOLD
1126,2023-02-28,Porsche Cayenne Hybrid S 3.0A (COE till 08/2030),,,2011-05-05,2995.0,,SUV,SOLD
1127,2023-02-28,Audi A4 1.8A TFSI MU,,,2013-12-30,1798.0,,Luxury,SOLD
1128,2023-02-28,Toyota Hiace 3.0M DX,,,2017-12-20,2982.0,,Van,SOLD
1129,2023-02-28,Mercedes-Benz S-Class S300L Sunroof (COE till 11/2028),,,2008-11-25,2997.0,,Luxury,SOLD
1130,2023-02-28,Mercedes-Benz CLA-Class CLA250 Shooting Brake,82100.0,22860.0,2015-10-15,1991.0,42000.0,Stationwagon,Available
1131,2023-02-28,BMW M240i Coupe,,,2019-02-08,2998.0,,Sports,SOLD
1132,2023-02-28,BMW 3 Series 320i,,,2014-04-01,1997.0,,Luxury,SOLD
1133,2023-02-28,Toyota Vios 1.5A E Sports (COE till 07/2024),,,2009-07-30,1497.0,,Sedan,SOLD
1134,2023-02-28,Porsche Cayenne Coupe 3.0A Tip,,,2022-10-07,2995.0,,SUV,SOLD
1135,2023-02-28,Toyota Corolla 1.3M (COE till 04/2029),,,2000-05-29,1332.0,,Sedan,SOLD
1136,2023-02-28,Audi A4 2.0A TFSI S-tronic,,,2018-07-06,1984.0,,Luxury,SOLD
1137,2023-02-28,Suzuki Every (COE till 07/2027),32888.0,7610.0,2007-07-24,658.0,,Van,Available
1138,2023-02-28,Volkswagen Beetle 1200 (COE till 02/2032),41800.0,4690.0,1975-01-17,1192.0,,Others,Available
1139,2023-02-28,Mercedes-Benz E-Class E200 Mild Hybrid Avantgarde,270888.0,25640.0,2022-06-17,1991.0,3500.0,Luxury,Available
1140,2023-02-28,MINI Cooper S Countryman 1.6A,57500.0,19360.0,2015-03-26,1598.0,80000.0,Sports,Available
1141,2023-02-28,Mercedes-Benz SL-Class SL350 (COE till 11/2029),130000.0,19450.0,2009-12-01,3498.0,,Sports,Available
1142,2023-02-28,Lexus IS Hybrid IS300h Executive,,,2018-09-28,2494.0,,Luxury,SOLD
1143,2023-02-28,Subaru Impreza 5D 2.0i-S EyeSight,105800.0,14690.0,2019-12-27,1995.0,,Hatchback,Available
1144,2023-02-27,Toyota Allion 1.5A (COE till 01/2024),,,2009-02-11,1496.0,,Sedan,SOLD
1145,2023-02-27,Porsche Cayenne 3.6A Tip Sunroof (COE till 10/2031),,,2012-05-02,3598.0,,SUV,SOLD
1146,2023-02-27,Toyota Dyna 150 3.0M (COE till 09/2024),,,2005-01-03,2986.0,,Truck,SOLD
1147,2023-02-27,Volvo V40 T2,,,2017-11-14,1498.0,,Hatchback,SOLD
1148,2023-02-27,Lexus RX Turbo RX200t,,,2017-04-06,1998.0,,SUV,SOLD
1149,2023-02-27,Hyundai Avante 1.6A (COE till 08/2024),,,2009-08-24,1591.0,,Sedan,SOLD
1150,2023-02-27,BMW 2 Series 216d Active Tourer,,,2017-03-30,1496.0,,Hatchback,SOLD
1151,2023-02-27,BMW 7 Series 730Li (COE till 05/2027),,,2007-05-16,2996.0,,Luxury,SOLD
1152,2023-02-27,Mercedes-Benz E-Class E200K (COE till 07/2023),,,2008-07-31,1796.0,,Luxury,SOLD
1153,2023-02-27,BMW 5 Series 520i,32000.0,,2013-04-30,1997.0,111000.0,Luxury,Available
1154,2023-02-27,Mercedes-Benz GLA-Class GLA200 Urban Edition,,,2014-09-05,1595.0,,SUV,SOLD
1155,2023-02-27,Toyota Hiace 3.0M,76900.0,11210.0,2020-02-03,2982.0,,Van,Available
1156,2023-02-27,Mercedes-Benz SL-Class SL350 (COE till 11/2028),,,2009-04-27,3498.0,,Sports,SOLD
1157,2023-02-27,Toyota Camry 2.0A,,,2013-12-23,1998.0,,Luxury,SOLD
1158,2023-02-27,Nissan Qashqai 1.2A DIG-T,,,2016-10-31,1197.0,,SUV,SOLD
1159,2023-02-27,Toyota Harrier 2.0A Premium Panoramic Roof,,,2015-02-05,1986.0,,SUV,SOLD
1160,2023-02-27,Volvo S60 T2,,,2017-08-11,1498.0,,Luxury,SOLD
1161,2023-02-27,Lexus RX450h Hybrid (COE till 10/2029),74000.0,11250.0,2009-10-23,3456.0,156000.0,SUV,Available
1162,2023-02-27,BMW 3 Series 316i,38000.0,45510.0,2013-10-17,1598.0,45000.0,Luxury,Available
1163,2023-02-27,MINI Cooper S Cabriolet 1.6A (COE till 02/2032),99888.0,11180.0,2012-05-03,1598.0,125433.0,Sports,Available
1164,2023-02-27,Bentley Bentayga 6.0A,998000.0,87010.0,2021-09-10,5950.0,13500.0,SUV,Available
1165,2023-02-27,BMW 2002 (COE till 08/2030),88888.0,11960.0,1970-09-19,1990.0,,Others,Available
1166,2023-02-27,Porsche Cayenne Diesel 3.0A,121888.0,45210.0,2014-07-23,2967.0,,SUV,Available
1167,2023-02-27,Porsche Cayman S 3.4A PDK,278000.0,160030.0,2014-06-26,3436.0,60000.0,Sports,Available
1168,2023-02-27,Mercedes-Benz E-Class E200 AMG Line,125800.0,24460.0,2016-12-16,1991.0,130000.0,Luxury,Available
1169,2023-02-27,Porsche 718 Boxster 2.0A PDK,355000.0,44060.0,2020-01-22,1988.0,25000.0,Sports,Available
1170,2023-02-26,Mercedes-Benz CLA-Class CLA180,,,2015-01-21,1595.0,,Luxury,SOLD
1171,2023-02-26,Kia Cerato Forte 1.6A SX (COE till 06/2024),,,2009-09-25,1591.0,,Sedan,SOLD
1172,2023-02-26,Joylong HKL6540,,,2014-11-07,2776.0,,Bus,SOLD
1173,2023-02-26,Honda Vezel Hybrid 1.5A X,,,2017-08-18,1496.0,,SUV,SOLD
1174,2023-02-26,Mercedes-Benz C-Class C180 Coupe Avantgarde,,,2014-07-01,1595.0,,Luxury,SOLD
1175,2023-02-26,Volkswagen Golf 1.4A TSI,,,2017-06-28,1395.0,,Hatchback,SOLD
1176,2023-02-26,Toyota C-HR Hybrid 1.8A S,,,2017-11-01,1797.0,,SUV,SOLD
1177,2023-02-26,Nissan Qashqai 1.2A DIG-T,,,2016-08-16,1197.0,,SUV,SOLD
1178,2023-02-26,Toyota Camry 2.0A (COE till 09/2023),,,2008-09-04,1998.0,,Luxury,SOLD
1179,2023-02-26,Audi A3 Sportback 1.4A TFSI S-tronic Ambition,19600.0,,2013-08-12,1395.0,57200.0,Hatchback,Available
1180,2023-02-26,Audi A5 Cabriolet 2.0A TFSI Quattro (COE till 10/2030),93800.0,12360.0,2010-10-29,1984.0,185000.0,Sports,Available
1181,2023-02-26,Datsun 120Y (COE till 08/2026),25000.0,7360.0,1979-11-23,1171.0,,Sedan,Available
1182,2023-02-26,Volkswagen Golf 1.4A TSI,,,2013-12-16,1395.0,,Hatchback,SOLD
1183,2023-02-26,Honda Vezel 1.5A X,,,2016-03-02,1496.0,,SUV,SOLD
1184,2023-02-26,Kia Cerato Forte Koup 1.6A SX Sunroof (COE till 10/2026),41800.0,11850.0,2011-10-07,1591.0,103577.0,Sports,Available
1185,2023-02-26,BMW 2 Series 218i Convertible,,,2018-06-14,1499.0,,Sports,SOLD
1186,2023-02-26,Volkswagen Golf R 3DR (COE till 04/2030),116000.0,16350.0,2011-02-28,1984.0,220000.0,Sports,Available
1187,2023-02-26,Audi A3 Sedan 1.4A TFSI S-tronic Ambiente,64000.0,18520.0,2016-02-19,1395.0,98000.0,Luxury,Available
1188,2023-02-26,Mercedes-Benz E-Class E250 CGI (COE till 04/2029),86888.0,14250.0,2010-06-24,1796.0,160000.0,Luxury,Available
1189,2023-02-26,Honda Civic 1.3M 3DR (COE till 12/2028),28888.0,5040.0,2018-12-20,1238.0,46700.0,Hatchback,Available
1190,2023-02-26,Subaru Impreza WRX 5D 2.5M STI (COE till 07/2028),120000.0,22440.0,2008-09-22,2457.0,,Sports,Available
1191,2023-02-26,Fiat Doblo Cargo Maxi 1.6A Multijet Glaze,48800.0,10280.0,2017-12-26,1598.0,36800.0,Van,Available
1192,2023-02-26,Bentley Continental Mulliner GT 4.0A V8,990000.0,95890.0,2021-06-16,3996.0,2200.0,Sports,Available
1193,2023-02-25,Honda Civic 1.6A VTi,,,2018-04-24,1597.0,,Sedan,SOLD
1194,2023-02-25,Honda Freed Hybrid 1.5A G 7-Seater,,,2019-11-22,1496.0,,MPV,SOLD
1195,2023-02-25,Porsche Cayenne 3.6A Tip (COE till 07/2032),,,2012-09-28,3598.0,,SUV,SOLD
1196,2023-02-25,BMW 5 Series 520i (COE till 01/2030),,,2000-03-01,1991.0,,Luxury,SOLD
1197,2023-02-25,Mercedes-Benz C-Class C180 Avantgarde,,,2015-05-07,1595.0,,Luxury,SOLD
1198,2023-02-25,BMW 2 Series 216d Gran Tourer Luxury,,,2016-01-29,1496.0,,MPV,SOLD
1199,2023-02-25,Hyundai Avante 1.6A (COE till 08/2024),,,2009-08-07,1591.0,,Sedan,SOLD
1200,2023-02-25,BMW 4 Series 420i Coupe M-Sport,,,2022-04-14,1998.0,,Sports,SOLD
1201,2023-02-25,Mitsubishi Colt Plus 1.5A (COE till 09/2024),,,2009-10-06,1499.0,,Hatchback,SOLD
1202,2023-02-25,Hyundai Elantra 1.6A,,,2016-02-16,1591.0,,Sedan,SOLD
1203,2023-02-25,Mercedes-Benz SLS AMG (COE till 02/2031),666000.0,84000.0,2011-04-01,6208.0,16500.0,Sports,Available
1204,2023-02-25,Fiat 500 1.4M F1TM Limited Edition Lounge Sunroof (COE till 04/2029),,,2009-06-29,1368.0,,Hatchback,SOLD
1205,2023-02-25,Nissan NV350 2.5M,17800.0,18890.0,2014-03-07,2488.0,,Van,Available
1206,2023-02-25,Toyota Corolla Altis 1.6A Classic,,,2016-05-16,1598.0,,Sedan,SOLD
1207,2023-02-25,BMW 4 Series 435i Coupe M-Sport,58000.0,33620.0,2013-10-04,2979.0,88000.0,Sports,Available
1208,2023-02-25,Nissan NV200 1.5M,,,2014-09-18,1461.0,,Van,SOLD
1209,2023-02-25,Subaru XV 2.0i-S EyeSight,,,2019-06-14,1995.0,,SUV,SOLD
1210,2023-02-25,BMW Z4 sDrive35is M-Sport,108800.0,28290.0,2015-11-09,2979.0,51000.0,Sports,Available
